Item ID,Title,Click potential,Feed label,Language,Item status,Channels,Issue title,Issue additional information,Traffic type,Country,Issue severity
6283,Vibrant Crochet Skirt - Bohemian Festival Bottoms,Low,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,"ONLINE,LOCAL",Image too small,Use an image that's at least 100x100 pixels for non-apparel and 250x250 pixels for apparel products,Discovery Ads Discover Surface,United States,SEVERITY_DISAPPROVED
6283,Vibrant Crochet Skirt - Bohemian Festival Bottoms,Low,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,"ONLINE,LOCAL",Image too small,Use an image that's at least 100x100 pixels for non-apparel and 250x250 pixels for apparel products,Shopping ads,United States,SEVERITY_DISAPPROVED
6283,Vibrant Crochet Skirt - Bohemian Festival Bottoms,Low,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,"ONLINE,LOCAL",Image too small,Use an image that's at least 100x100 pixels for non-apparel and 250x250 pixels for apparel products,Discovery Ads,United States,SEVERITY_DISAPPROVED
6283,Vibrant Crochet Skirt - Bohemian Festival Bottoms,Low,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,"ONLINE,LOCAL",Image too small,Use an image that's at least 100x100 pixels for non-apparel and 250x250 pixels for apparel products,Dynamic remarketing,United States,SEVERITY_DISAPPROVED
6283,Vibrant Crochet Skirt - Bohemian Festival Bottoms,Low,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,"ONLINE,LOCAL",Image too small,Use an image that's at least 100x100 pixels for non-apparel and 250x250 pixels for apparel products,Video Ads,United States,SEVERITY_DISAPPROVED
6283,Vibrant Crochet Skirt - Bohemian Festival Bottoms,Low,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,"ONLINE,LOCAL",Image too small,Use an image that's at least 100x100 pixels for non-apparel and 250x250 pixels for apparel products,Local Organic Lite,United States,SEVERITY_DISAPPROVED
6283,Vibrant Crochet Skirt - Bohemian Festival Bottoms,Low,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,"ONLINE,LOCAL",Image too small,Use an image that's at least 100x100 pixels for non-apparel and 250x250 pixels for apparel products,Free listings,United States,SEVERITY_DISAPPROVED
6283,Vibrant Crochet Skirt - Bohemian Festival Bottoms,Low,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,"ONLINE,LOCAL",Missing value [age group],Add this attribute to your product data,Free listings,United States,SEVERITY_DEMOTED
6283,Vibrant Crochet Skirt - Bohemian Festival Bottoms,Low,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,"ONLINE,LOCAL",Missing value [age group],Add this attribute to your product data,Shopping ads,United States,SEVERITY_DEMOTED
6283,Vibrant Crochet Skirt - Bohemian Festival Bottoms,Low,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,"ONLINE,LOCAL",Missing value [age group],Add this attribute to your product data,Discovery Ads,United States,SEVERITY_DEMOTED
6283,Vibrant Crochet Skirt - Bohemian Festival Bottoms,Low,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,"ONLINE,LOCAL",Missing value [age group],Add this attribute to your product data,Discovery Ads Discover Surface,United States,SEVERITY_DEMOTED
6283,Vibrant Crochet Skirt - Bohemian Festival Bottoms,Low,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,"ONLINE,LOCAL",Missing value [age group],Add this attribute to your product data,Video Ads,United States,SEVERITY_DEMOTED
6283,Vibrant Crochet Skirt - Bohemian Festival Bottoms,Low,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,"ONLINE,LOCAL",Missing value [color],Add this attribute to your product data,Video Ads,United States,SEVERITY_DEMOTED
6283,Vibrant Crochet Skirt - Bohemian Festival Bottoms,Low,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,"ONLINE,LOCAL",Missing value [color],Add this attribute to your product data,Discovery Ads,United States,SEVERITY_DEMOTED
6283,Vibrant Crochet Skirt - Bohemian Festival Bottoms,Low,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,"ONLINE,LOCAL",Missing value [color],Add this attribute to your product data,Shopping ads,United States,SEVERITY_DEMOTED
6283,Vibrant Crochet Skirt - Bohemian Festival Bottoms,Low,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,"ONLINE,LOCAL",Missing value [color],Add this attribute to your product data,Free listings,United States,SEVERITY_DEMOTED
6283,Vibrant Crochet Skirt - Bohemian Festival Bottoms,Low,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,"ONLINE,LOCAL",Missing value [color],Add this attribute to your product data,Discovery Ads Discover Surface,United States,SEVERITY_DEMOTED
6283,Vibrant Crochet Skirt - Bohemian Festival Bottoms,Low,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,"ONLINE,LOCAL",Missing value [gender],Add this attribute to your product data,Free listings,United States,SEVERITY_DEMOTED
6283,Vibrant Crochet Skirt - Bohemian Festival Bottoms,Low,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,"ONLINE,LOCAL",Missing value [gender],Add this attribute to your product data,Shopping ads,United States,SEVERITY_DEMOTED
6283,Vibrant Crochet Skirt - Bohemian Festival Bottoms,Low,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,"ONLINE,LOCAL",Missing value [gender],Add this attribute to your product data,Discovery Ads,United States,SEVERITY_DEMOTED
6283,Vibrant Crochet Skirt - Bohemian Festival Bottoms,Low,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,"ONLINE,LOCAL",Missing value [gender],Add this attribute to your product data,Discovery Ads Discover Surface,United States,SEVERITY_DEMOTED
6283,Vibrant Crochet Skirt - Bohemian Festival Bottoms,Low,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,"ONLINE,LOCAL",Missing value [gender],Add this attribute to your product data,Video Ads,United States,SEVERITY_DEMOTED
6283,Vibrant Crochet Skirt - Bohemian Festival Bottoms,Low,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,"ONLINE,LOCAL",Missing value [size],Add this attribute to your product data,Video Ads,United States,SEVERITY_DEMOTED
6283,Vibrant Crochet Skirt - Bohemian Festival Bottoms,Low,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,"ONLINE,LOCAL",Missing value [size],Add this attribute to your product data,Discovery Ads,United States,SEVERITY_DEMOTED
6283,Vibrant Crochet Skirt - Bohemian Festival Bottoms,Low,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,"ONLINE,LOCAL",Missing value [size],Add this attribute to your product data,Shopping ads,United States,SEVERITY_DEMOTED
6283,Vibrant Crochet Skirt - Bohemian Festival Bottoms,Low,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,"ONLINE,LOCAL",Missing value [size],Add this attribute to your product data,Free listings,United States,SEVERITY_DEMOTED
6283,Vibrant Crochet Skirt - Bohemian Festival Bottoms,Low,US,en,NOT_ELIGIBLE_OR_DISAPPROVED,"ONLINE,LOCAL",Missing value [size],Add this attribute to your product data,Discovery Ads Discover Surface,United States,SEVERITY_DEMOTED
5752,Bohemian Halter Neck Bikini - Festival Swimwear,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [age group],Add this attribute to your product data,Video Ads,United States,SEVERITY_DEMOTED
5752,Bohemian Halter Neck Bikini - Festival Swimwear,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [age group],Add this attribute to your product data,Discovery Ads,United States,SEVERITY_DEMOTED
5752,Bohemian Halter Neck Bikini - Festival Swimwear,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [age group],Add this attribute to your product data,Shopping ads,United States,SEVERITY_DEMOTED
5752,Bohemian Halter Neck Bikini - Festival Swimwear,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [age group],Add this attribute to your product data,Free listings,United States,SEVERITY_DEMOTED
5752,Bohemian Halter Neck Bikini - Festival Swimwear,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [age group],Add this attribute to your product data,Discovery Ads Discover Surface,United States,SEVERITY_DEMOTED
5752,Bohemian Halter Neck Bikini - Festival Swimwear,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [color],Add this attribute to your product data,Free listings,United States,SEVERITY_DEMOTED
5752,Bohemian Halter Neck Bikini - Festival Swimwear,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [color],Add this attribute to your product data,Shopping ads,United States,SEVERITY_DEMOTED
5752,Bohemian Halter Neck Bikini - Festival Swimwear,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [color],Add this attribute to your product data,Discovery Ads,United States,SEVERITY_DEMOTED
5752,Bohemian Halter Neck Bikini - Festival Swimwear,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [color],Add this attribute to your product data,Discovery Ads Discover Surface,United States,SEVERITY_DEMOTED
5752,Bohemian Halter Neck Bikini - Festival Swimwear,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [color],Add this attribute to your product data,Video Ads,United States,SEVERITY_DEMOTED
5752,Bohemian Halter Neck Bikini - Festival Swimwear,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [gender],Add this attribute to your product data,Video Ads,United States,SEVERITY_DEMOTED
5752,Bohemian Halter Neck Bikini - Festival Swimwear,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [gender],Add this attribute to your product data,Discovery Ads,United States,SEVERITY_DEMOTED
5752,Bohemian Halter Neck Bikini - Festival Swimwear,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [gender],Add this attribute to your product data,Shopping ads,United States,SEVERITY_DEMOTED
5752,Bohemian Halter Neck Bikini - Festival Swimwear,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [gender],Add this attribute to your product data,Free listings,United States,SEVERITY_DEMOTED
5752,Bohemian Halter Neck Bikini - Festival Swimwear,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [gender],Add this attribute to your product data,Discovery Ads Discover Surface,United States,SEVERITY_DEMOTED
5752,Bohemian Halter Neck Bikini - Festival Swimwear,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [size],Add this attribute to your product data,Free listings,United States,SEVERITY_DEMOTED
5752,Bohemian Halter Neck Bikini - Festival Swimwear,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [size],Add this attribute to your product data,Shopping ads,United States,SEVERITY_DEMOTED
5752,Bohemian Halter Neck Bikini - Festival Swimwear,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [size],Add this attribute to your product data,Discovery Ads,United States,SEVERITY_DEMOTED
5752,Bohemian Halter Neck Bikini - Festival Swimwear,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [size],Add this attribute to your product data,Discovery Ads Discover Surface,United States,SEVERITY_DEMOTED
5752,Bohemian Halter Neck Bikini - Festival Swimwear,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [size],Add this attribute to your product data,Video Ads,United States,SEVERITY_DEMOTED
7601,Snowflake Rave Top - Icy Blue Festival Shirt,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [age group],Add this attribute to your product data,Video Ads,United States,SEVERITY_DEMOTED
7601,Snowflake Rave Top - Icy Blue Festival Shirt,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [age group],Add this attribute to your product data,Discovery Ads,United States,SEVERITY_DEMOTED
7601,Snowflake Rave Top - Icy Blue Festival Shirt,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [age group],Add this attribute to your product data,Shopping ads,United States,SEVERITY_DEMOTED
7601,Snowflake Rave Top - Icy Blue Festival Shirt,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [age group],Add this attribute to your product data,Free listings,United States,SEVERITY_DEMOTED
7601,Snowflake Rave Top - Icy Blue Festival Shirt,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [age group],Add this attribute to your product data,Discovery Ads Discover Surface,United States,SEVERITY_DEMOTED
7601,Snowflake Rave Top - Icy Blue Festival Shirt,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [color],Add this attribute to your product data,Free listings,United States,SEVERITY_DEMOTED
7601,Snowflake Rave Top - Icy Blue Festival Shirt,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [color],Add this attribute to your product data,Shopping ads,United States,SEVERITY_DEMOTED
7601,Snowflake Rave Top - Icy Blue Festival Shirt,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [color],Add this attribute to your product data,Discovery Ads,United States,SEVERITY_DEMOTED
7601,Snowflake Rave Top - Icy Blue Festival Shirt,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [color],Add this attribute to your product data,Discovery Ads Discover Surface,United States,SEVERITY_DEMOTED
7601,Snowflake Rave Top - Icy Blue Festival Shirt,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [color],Add this attribute to your product data,Video Ads,United States,SEVERITY_DEMOTED
7601,Snowflake Rave Top - Icy Blue Festival Shirt,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [gender],Add this attribute to your product data,Video Ads,United States,SEVERITY_DEMOTED
7601,Snowflake Rave Top - Icy Blue Festival Shirt,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [gender],Add this attribute to your product data,Discovery Ads,United States,SEVERITY_DEMOTED
7601,Snowflake Rave Top - Icy Blue Festival Shirt,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [gender],Add this attribute to your product data,Shopping ads,United States,SEVERITY_DEMOTED
7601,Snowflake Rave Top - Icy Blue Festival Shirt,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [gender],Add this attribute to your product data,Free listings,United States,SEVERITY_DEMOTED
7601,Snowflake Rave Top - Icy Blue Festival Shirt,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [gender],Add this attribute to your product data,Discovery Ads Discover Surface,United States,SEVERITY_DEMOTED
7601,Snowflake Rave Top - Icy Blue Festival Shirt,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [size],Add this attribute to your product data,Discovery Ads Discover Surface,United States,SEVERITY_DEMOTED
7601,Snowflake Rave Top - Icy Blue Festival Shirt,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [size],Add this attribute to your product data,Free listings,United States,SEVERITY_DEMOTED
7601,Snowflake Rave Top - Icy Blue Festival Shirt,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [size],Add this attribute to your product data,Shopping ads,United States,SEVERITY_DEMOTED
7601,Snowflake Rave Top - Icy Blue Festival Shirt,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [size],Add this attribute to your product data,Discovery Ads,United States,SEVERITY_DEMOTED
7601,Snowflake Rave Top - Icy Blue Festival Shirt,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [size],Add this attribute to your product data,Video Ads,United States,SEVERITY_DEMOTED
7720,Thick Bucket Hat Faux Fur Bucket Hats Women Girls Outdoor Winter Warm Fluffy Rave Hats Autumn Festival Caps,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [age group],Add this attribute to your product data,Video Ads,United States,SEVERITY_DEMOTED
7720,Thick Bucket Hat Faux Fur Bucket Hats Women Girls Outdoor Winter Warm Fluffy Rave Hats Autumn Festival Caps,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [age group],Add this attribute to your product data,Discovery Ads,United States,SEVERITY_DEMOTED
7720,Thick Bucket Hat Faux Fur Bucket Hats Women Girls Outdoor Winter Warm Fluffy Rave Hats Autumn Festival Caps,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [age group],Add this attribute to your product data,Shopping ads,United States,SEVERITY_DEMOTED
7720,Thick Bucket Hat Faux Fur Bucket Hats Women Girls Outdoor Winter Warm Fluffy Rave Hats Autumn Festival Caps,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [age group],Add this attribute to your product data,Free listings,United States,SEVERITY_DEMOTED
7720,Thick Bucket Hat Faux Fur Bucket Hats Women Girls Outdoor Winter Warm Fluffy Rave Hats Autumn Festival Caps,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [age group],Add this attribute to your product data,Discovery Ads Discover Surface,United States,SEVERITY_DEMOTED
7720,Thick Bucket Hat Faux Fur Bucket Hats Women Girls Outdoor Winter Warm Fluffy Rave Hats Autumn Festival Caps,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [color],Add this attribute to your product data,Free listings,United States,SEVERITY_DEMOTED
7720,Thick Bucket Hat Faux Fur Bucket Hats Women Girls Outdoor Winter Warm Fluffy Rave Hats Autumn Festival Caps,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [color],Add this attribute to your product data,Shopping ads,United States,SEVERITY_DEMOTED
7720,Thick Bucket Hat Faux Fur Bucket Hats Women Girls Outdoor Winter Warm Fluffy Rave Hats Autumn Festival Caps,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [color],Add this attribute to your product data,Discovery Ads,United States,SEVERITY_DEMOTED
7720,Thick Bucket Hat Faux Fur Bucket Hats Women Girls Outdoor Winter Warm Fluffy Rave Hats Autumn Festival Caps,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [color],Add this attribute to your product data,Discovery Ads Discover Surface,United States,SEVERITY_DEMOTED
7720,Thick Bucket Hat Faux Fur Bucket Hats Women Girls Outdoor Winter Warm Fluffy Rave Hats Autumn Festival Caps,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [color],Add this attribute to your product data,Video Ads,United States,SEVERITY_DEMOTED
7720,Thick Bucket Hat Faux Fur Bucket Hats Women Girls Outdoor Winter Warm Fluffy Rave Hats Autumn Festival Caps,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [gender],Add this attribute to your product data,Video Ads,United States,SEVERITY_DEMOTED
7720,Thick Bucket Hat Faux Fur Bucket Hats Women Girls Outdoor Winter Warm Fluffy Rave Hats Autumn Festival Caps,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [gender],Add this attribute to your product data,Discovery Ads,United States,SEVERITY_DEMOTED
7720,Thick Bucket Hat Faux Fur Bucket Hats Women Girls Outdoor Winter Warm Fluffy Rave Hats Autumn Festival Caps,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [gender],Add this attribute to your product data,Shopping ads,United States,SEVERITY_DEMOTED
7720,Thick Bucket Hat Faux Fur Bucket Hats Women Girls Outdoor Winter Warm Fluffy Rave Hats Autumn Festival Caps,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [gender],Add this attribute to your product data,Free listings,United States,SEVERITY_DEMOTED
7720,Thick Bucket Hat Faux Fur Bucket Hats Women Girls Outdoor Winter Warm Fluffy Rave Hats Autumn Festival Caps,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [gender],Add this attribute to your product data,Discovery Ads Discover Surface,United States,SEVERITY_DEMOTED
6268,Metallic Scale High-Waisted Shorts - Rave Bottoms,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [age group],Add this attribute to your product data,Video Ads,United States,SEVERITY_DEMOTED
6268,Metallic Scale High-Waisted Shorts - Rave Bottoms,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [age group],Add this attribute to your product data,Discovery Ads,United States,SEVERITY_DEMOTED
6268,Metallic Scale High-Waisted Shorts - Rave Bottoms,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [age group],Add this attribute to your product data,Shopping ads,United States,SEVERITY_DEMOTED
6268,Metallic Scale High-Waisted Shorts - Rave Bottoms,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [age group],Add this attribute to your product data,Free listings,United States,SEVERITY_DEMOTED
6268,Metallic Scale High-Waisted Shorts - Rave Bottoms,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [age group],Add this attribute to your product data,Discovery Ads Discover Surface,United States,SEVERITY_DEMOTED
6268,Metallic Scale High-Waisted Shorts - Rave Bottoms,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [color],Add this attribute to your product data,Free listings,United States,SEVERITY_DEMOTED
6268,Metallic Scale High-Waisted Shorts - Rave Bottoms,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [color],Add this attribute to your product data,Shopping ads,United States,SEVERITY_DEMOTED
6268,Metallic Scale High-Waisted Shorts - Rave Bottoms,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [color],Add this attribute to your product data,Discovery Ads,United States,SEVERITY_DEMOTED
6268,Metallic Scale High-Waisted Shorts - Rave Bottoms,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [color],Add this attribute to your product data,Discovery Ads Discover Surface,United States,SEVERITY_DEMOTED
6268,Metallic Scale High-Waisted Shorts - Rave Bottoms,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [color],Add this attribute to your product data,Video Ads,United States,SEVERITY_DEMOTED
6268,Metallic Scale High-Waisted Shorts - Rave Bottoms,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [gender],Add this attribute to your product data,Video Ads,United States,SEVERITY_DEMOTED
6268,Metallic Scale High-Waisted Shorts - Rave Bottoms,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [gender],Add this attribute to your product data,Discovery Ads,United States,SEVERITY_DEMOTED
6268,Metallic Scale High-Waisted Shorts - Rave Bottoms,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [gender],Add this attribute to your product data,Shopping ads,United States,SEVERITY_DEMOTED
6268,Metallic Scale High-Waisted Shorts - Rave Bottoms,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [gender],Add this attribute to your product data,Free listings,United States,SEVERITY_DEMOTED
6268,Metallic Scale High-Waisted Shorts - Rave Bottoms,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [gender],Add this attribute to your product data,Discovery Ads Discover Surface,United States,SEVERITY_DEMOTED
6268,Metallic Scale High-Waisted Shorts - Rave Bottoms,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [size],Add this attribute to your product data,Free listings,United States,SEVERITY_DEMOTED
6268,Metallic Scale High-Waisted Shorts - Rave Bottoms,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [size],Add this attribute to your product data,Shopping ads,United States,SEVERITY_DEMOTED
6268,Metallic Scale High-Waisted Shorts - Rave Bottoms,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [size],Add this attribute to your product data,Discovery Ads,United States,SEVERITY_DEMOTED
6268,Metallic Scale High-Waisted Shorts - Rave Bottoms,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [size],Add this attribute to your product data,Discovery Ads Discover Surface,United States,SEVERITY_DEMOTED
6268,Metallic Scale High-Waisted Shorts - Rave Bottoms,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [size],Add this attribute to your product data,Video Ads,United States,SEVERITY_DEMOTED
6952,Fractal Design Leggings - Vibrant Festival Bottoms,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [age group],Add this attribute to your product data,Video Ads,United States,SEVERITY_DEMOTED
6952,Fractal Design Leggings - Vibrant Festival Bottoms,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [age group],Add this attribute to your product data,Discovery Ads,United States,SEVERITY_DEMOTED
6952,Fractal Design Leggings - Vibrant Festival Bottoms,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [age group],Add this attribute to your product data,Shopping ads,United States,SEVERITY_DEMOTED
6952,Fractal Design Leggings - Vibrant Festival Bottoms,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [age group],Add this attribute to your product data,Free listings,United States,SEVERITY_DEMOTED
6952,Fractal Design Leggings - Vibrant Festival Bottoms,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [age group],Add this attribute to your product data,Discovery Ads Discover Surface,United States,SEVERITY_DEMOTED
6952,Fractal Design Leggings - Vibrant Festival Bottoms,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [color],Add this attribute to your product data,Free listings,United States,SEVERITY_DEMOTED
6952,Fractal Design Leggings - Vibrant Festival Bottoms,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [color],Add this attribute to your product data,Shopping ads,United States,SEVERITY_DEMOTED
6952,Fractal Design Leggings - Vibrant Festival Bottoms,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [color],Add this attribute to your product data,Discovery Ads,United States,SEVERITY_DEMOTED
6952,Fractal Design Leggings - Vibrant Festival Bottoms,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [color],Add this attribute to your product data,Discovery Ads Discover Surface,United States,SEVERITY_DEMOTED
6952,Fractal Design Leggings - Vibrant Festival Bottoms,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [color],Add this attribute to your product data,Video Ads,United States,SEVERITY_DEMOTED
6952,Fractal Design Leggings - Vibrant Festival Bottoms,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [gender],Add this attribute to your product data,Video Ads,United States,SEVERITY_DEMOTED
6952,Fractal Design Leggings - Vibrant Festival Bottoms,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [gender],Add this attribute to your product data,Discovery Ads,United States,SEVERITY_DEMOTED
6952,Fractal Design Leggings - Vibrant Festival Bottoms,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [gender],Add this attribute to your product data,Shopping ads,United States,SEVERITY_DEMOTED
6952,Fractal Design Leggings - Vibrant Festival Bottoms,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [gender],Add this attribute to your product data,Free listings,United States,SEVERITY_DEMOTED
6952,Fractal Design Leggings - Vibrant Festival Bottoms,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [gender],Add this attribute to your product data,Discovery Ads Discover Surface,United States,SEVERITY_DEMOTED
6952,Fractal Design Leggings - Vibrant Festival Bottoms,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [size],Add this attribute to your product data,Free listings,United States,SEVERITY_DEMOTED
6952,Fractal Design Leggings - Vibrant Festival Bottoms,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [size],Add this attribute to your product data,Shopping ads,United States,SEVERITY_DEMOTED
6952,Fractal Design Leggings - Vibrant Festival Bottoms,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [size],Add this attribute to your product data,Discovery Ads,United States,SEVERITY_DEMOTED
6952,Fractal Design Leggings - Vibrant Festival Bottoms,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [size],Add this attribute to your product data,Discovery Ads Discover Surface,United States,SEVERITY_DEMOTED
6952,Fractal Design Leggings - Vibrant Festival Bottoms,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [size],Add this attribute to your product data,Video Ads,United States,SEVERITY_DEMOTED
5664,Zigzag Rave Shawl - Boho Festival Pashmina,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [age group],Add this attribute to your product data,Discovery Ads Discover Surface,United States,SEVERITY_DEMOTED
5664,Zigzag Rave Shawl - Boho Festival Pashmina,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [age group],Add this attribute to your product data,Free listings,United States,SEVERITY_DEMOTED
5664,Zigzag Rave Shawl - Boho Festival Pashmina,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [age group],Add this attribute to your product data,Shopping ads,United States,SEVERITY_DEMOTED
5664,Zigzag Rave Shawl - Boho Festival Pashmina,Low,US,en,ELIGIBLE,"ONLINE,LOCAL",Missing value [age group],Add this attribute to your product data,Discovery Ads,United States,SEVERITY_DEMOTED
